"","id","thumbnail_url","medium_url","picture_url","xl_picture_url","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","zipcode","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","downtown","kitchen","restaurants","laundry","harvard","bus","subway","airport","nosmoking","amenities_list","amenity_counts","TV","Wireless.Internet","Kitchen","Free.Parking.on.Premises","Pets.live.on.this.property","Dogs","Heating","FamilyKid.Friendly","Washer","Dryer","Smoke.Detector","Fire.Extinguisher","Essentials","Shampoo","Laptop.Friendly.Workspace","Internet","Air.Conditioning","Pets.Allowed","Carbon.Monoxide.Detector","Lock.on.Bedroom.Door","Hangers","Hair.Dryer","Iron","Cable.TV","First.Aid.Kit","Safety.Card","Gym","Breakfast","Indoor.Fireplace","Cats","X24Hour.Checkin","Hot.Tub","BuzzerWireless.Intercom","Other.pets","Washer..Dryer","Smoking.Allowed","Suitable.for.Events","Wheelchair.Accessible","Elevator.in.Building","Pool","Doorman","Paid.Parking.Off.Premises","Free.Parking.on.Street","avgprice","pricevar","counteng","pos","neg","zero","wordcount","charcount","sentiment","count"
"1045",6453686,0,0,1,0,"within a day",60,89,0,1,1,1,1,3,1,0,"Fenway","02215",1,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",100,45,1,0,2,1125,4,9,39,191,58,95,10,10,10,10,10,9,0,0,"strict",0,0,1,3.76,0,0,1,0,0,0,1,0,1,"Internet, Wireless Internet, Air Conditioning, Kitchen, Elevator in Building, BuzzerWireless Intercom, Heating, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo",11,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,142.82722513089,20.385781206944,53,0.981132075471698,0,0.0188679245283019,58.9622641509434,320.490566037736,0.400029989221213,24
"1046",6465075,1,1,1,1,"within a few hours",90,73,1,1,1,1,1,4,1,1,"Jamaica Plain","02130",1,"Condominium","Entire home/apt",10,2,5,6,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,250,6,20,3,1125,14,19,43,286,20,94,10,10,9,9,9,9,0,0,"strict",0,0,1,1.28,0,0,0,0,0,1,1,0,0,"Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Hot Tub, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",22,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,383.86013986014,12.1417740154583,19,1,0,0,89.1052631578947,488.947368421053,0.368505602513305,21
"1047",6489209,1,1,1,1,"within a few hours",92,100,0,1,1,4,4,3,1,0,"South Boston","02127",1,"House","Shared room",2,1,1,1,"Real Bed","{Internet,""Wireless Internet"",Kitchen,""Hot Tub"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",0,0,1,50,5,1125,5,5,5,199,14,97,9,10,10,10,9,10,0,1,"flexible",0,0,4,0.9,0,1,0,0,0,0,0,0,0,"Internet, Wireless Internet, Kitchen, Hot Tub, Heating, Smoke Detector, Carbon Monoxide Detector, Essentials",8,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,0,13,1,0,0,60.1538461538462,321.076923076923,0.311965666608524,4
"1048",6500646,1,1,1,1,"within a day",100,63,0,1,1,1,1,4,1,1,"Chinatown","02111",0,"Apartment","Private room",1,1,1,1,"Real Bed","{""Air Conditioning"",Kitchen,""Smoking Allowed"",""Pets live on this property"",""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",300,30,1,0,1,1125,0,0,30,120,5,100,10,10,10,10,10,10,0,0,"strict",0,0,1,2.34,0,0,0,0,0,0,0,0,1,"Air Conditioning, Kitchen, Smoking Allowed, Pets live on this property, Elevator in Building, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Shampoo, Hair Dryer, Laptop Friendly Workspace",13,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,90.7,101.589915966386,5,1,0,0,80.4,421,0.363261904761905,80
"1049",6513924,1,1,1,1,"within a few hours",95,100,0,1,1,1,1,4,1,1,"Roslindale","02131",1,"Condominium","Private room",1,1,1,1,"Real Bed","{TV,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",0,0,1,0,1,4,0,0,0,129,30,92,10,9,10,10,9,9,0,0,"flexible",0,0,1,1.93,1,0,0,0,0,1,0,0,0,"TV, Air Conditioning, Kitchen, Free Parking on Premises, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Essentials, Shampoo, Hangers, Iron, Laptop Friendly Workspace",16,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,29,0.931034482758621,0.0344827586206897,0.0344827586206897,47.4137931034483,256.965517241379,0.358976125316027,58
"1050",6516588,0,0,1,0,"within a day",50,50,0,1,1,1,1,4,1,1,"Fenway","02115",0,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoke Detector""}",500,25,1,15,1,1125,30,60,90,365,9,98,10,9,10,10,10,9,0,0,"flexible",0,0,1,0.58,0,1,0,1,0,0,1,0,1,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Smoke Detector",6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,9,1,0,0,75.3333333333333,416.777777777778,0.456648973454529,20
"1051",6523777,1,1,1,1,"within an hour",100,97,0,1,1,1,1,3,1,0,"Dorchester","02125",1,"Condominium","Private room",2,1,1,1,"Futon","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49""}",200,10,1,15,1,6,13,40,70,345,55,93,10,10,10,10,9,9,0,0,"moderate",0,0,1,3.53,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",22,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.231884057971,341.486771149309,54,1,0,0,65.6111111111111,360.740740740741,0.4162684632952,1
"1052",6543678,0,0,1,0,"within an hour",100,46,0,1,1,1,1,4,1,1,"South Boston","02127",1,"Apartment","Entire home/apt",3,1,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",""translation missing: en.hosting_amenity_50""}",0,0,2,25,1,1125,0,4,9,12,19,93,10,9,10,10,9,9,0,0,"strict",0,0,1,1.47,0,0,1,0,0,1,1,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, Hair Dryer",19,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,152.083333333333,392.992424242424,18,0.944444444444444,0,0.0555555555555556,47.9444444444444,262.166666666667,0.377159555914764,14
"1053",6544642,1,1,1,1,"within an hour",100,100,0,1,1,1,1,5,1,1,"South Boston","02127",0,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","{}",0,0,1,0,2,1125,2,5,12,26,14,89,9,9,10,10,9,9,0,0,"moderate",0,0,1,1,1,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,14,1,0,0,40.1428571428571,219.5,0.389925642479214,5
"1054",6544715,1,1,1,1,"within a few hours",100,100,0,1,1,5,5,4,1,1,"South Boston","02127",1,"House","Entire home/apt",10,1.5,5,6,"Real Bed","{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,300,1,0,4,1125,15,38,61,336,10,91,9,10,10,10,10,9,0,1,"strict",0,0,1,0.73,1,0,0,0,0,1,0,0,1,"Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",18,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,688.567073170732,442.282949205639,10,0.9,0,0.1,50.9,277.1,0.386216354875283,30
"1055",6552654,1,1,1,1,"within an hour",100,99,0,1,1,4,4,4,1,1,"Back Bay","02115",1,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100,60,1,0,1,1125,7,23,43,318,85,97,9,10,10,10,10,9,0,0,"moderate",0,0,4,6,0,0,0,0,0,0,1,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",23,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,284.290220820189,26137.9787964701,85,1,0,0,58.4588235294118,330.623529411765,0.354362923017175,9
"1056",6554785,0,0,1,0,"within an hour",100,100,1,1,1,2,2,4,1,1,"Beacon Hill","02108",1,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",500,110,0,0,2,1125,2,4,26,138,85,96,10,10,10,10,10,10,0,0,"strict",0,0,2,5.69,1,1,0,0,0,0,1,0,1,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Doorman, Elevator in Building, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",20,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,148.666666666667,69.0997566909976,79,1,0,0,65.8481012658228,367.962025316456,0.425222538097243,55
"1057",6565713,0,0,1,0,"within an hour",100,97,0,1,1,1,1,3,1,0,"South Boston","02127",0,"Apartment","Entire home/apt",5,1.5,2,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",0,0,4,50,1,1125,5,11,32,302,56,95,10,10,10,10,9,10,0,0,"moderate",0,0,1,3.89,0,0,1,0,0,1,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo",14,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,52,0.961538461538462,0,0.0384615384615385,64.1730769230769,352.5,0.425111484730968,19
"1058",6568621,1,1,1,1,"within a few hours",96,68,0,1,1,313,313,6,1,1,"Fenway","02215",1,"Apartment","Entire home/apt",5,2,2,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,100,1,0,3,1125,11,41,67,67,10,84,7,9,9,9,10,8,0,0,"moderate",0,1,61,0.82,0,0,0,0,1,1,1,1,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Gym, Elevator in Building, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",22,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,404.671641791045,2891.58751696065,10,0.8,0.2,0,50,274.7,0.240489141414141,14
"1059",6574771,1,1,1,1,"within an hour",100,100,0,1,1,3,3,5,1,1,"Dorchester","02125",1,"Apartment","Private room",1,1,1,1,"Real Bed","{""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",200,20,1,0,3,27,7,15,34,34,25,97,10,10,10,10,9,10,0,0,"strict",0,0,3,4.03,0,0,0,0,0,0,1,1,1,"Wireless Internet, Heating, Smoke Detector, Carbon Monoxide Detector, Safety Card, Fire Extinguisher, Essentials, Shampoo, Hangers, Hair Dryer, Laptop Friendly Workspace",11,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,2.92424242424242,24,1,0,0,45.4166666666667,240.458333333333,0.399580770502645,10
"1060",6575654,1,1,1,1,"within a few hours",70,89,0,1,1,1,1,4,1,1,"South End","02118",1,"Apartment","Private room",2,1,1,1,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",0,0,1,0,2,1125,0,0,30,30,5,96,10,9,10,10,9,10,0,0,"flexible",0,0,1,0.32,0,0,1,0,0,1,0,0,0,"Internet, Wireless Internet, Air Conditioning, Kitchen, Indoor Fireplace, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials",12,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110,0,3,1,0,0,38.6666666666667,217.333333333333,0.572850529100529,85
"1061",6576530,1,1,1,1,"within an hour",100,100,0,1,1,7,7,4,1,1,"Roxbury","02121",1,"House","Entire home/apt",8,2,3,8,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,200,5,100,3,1125,22,52,82,357,4,80,9,7,9,9,7,8,0,0,"strict",0,0,7,0.31,1,0,0,0,0,1,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Suitable for Events, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",25,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,415.826330532213,2038.14952947472,3,1,0,0,115.333333333333,645.666666666667,0.425324287421062,85
"1062",6596242,0,0,1,0,"within a few hours",100,33,0,1,1,1,1,4,1,1,"Downtown","02111",1,"Apartment","Entire home/apt",3,1,1,2,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron}",200,50,2,25,1,1125,0,9,39,39,14,95,10,10,10,10,9,9,0,0,"strict",0,0,1,0.91,0,0,0,1,0,1,1,0,0,"TV, Internet, Wireless Internet, Air Conditioning, Wheelchair Accessible, Kitchen, Elevator in Building, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, Hair Dryer, Iron",18,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,185,0,13,0.692307692307692,0,0.307692307692308,67.9230769230769,379.846153846154,0.261720589180525,56
"1063",6602167,1,1,1,1,"within an hour",100,100,0,1,1,3,3,4,1,1,"Jamaica Plain","02130",1,"Apartment","Entire home/apt",6,1,2,4,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",200,50,1,0,2,1125,5,10,34,298,23,89,9,10,10,9,8,9,0,1,"moderate",0,0,3,5.61,0,0,1,0,0,1,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Smoking Allowed, Indoor Fireplace, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron",25,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,168,0,21,1,0,0,56,320.428571428571,0.485132536870062,25
"1064",6602217,1,1,1,1,"within an hour",100,100,0,1,1,3,3,4,1,1,"Jamaica Plain","02130",1,"Apartment","Entire home/apt",5,1,1,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",200,45,1,0,2,1125,0,3,30,299,66,90,9,9,10,10,9,9,0,1,"moderate",0,0,3,4.25,0,0,1,0,0,1,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo",19,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130,0,64,0.984375,0,0.015625,56.109375,310.375,0.394436635903572,5
"1065",6609546,1,1,1,1,"within a few hours",95,99,1,1,1,8,8,4,1,1,"South Boston Waterfront","02210",0,"Apartment","Private room",2,2,1,2,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",0,0,1,0,1,1125,7,31,61,336,74,97,10,10,10,10,10,10,0,0,"moderate",0,0,1,4.81,0,0,1,0,0,0,0,0,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Gym, Elevator in Building, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo",14,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,151.636904761905,38.3573205401564,73,0.986301369863014,0,0.0136986301369863,56.7534246575342,314.178082191781,0.449867888159159,4
"1066",6613472,1,1,1,1,"within an hour",100,100,0,1,1,1,1,4,1,1,"Hyde Park","02136",1,"House","Private room",2,1,1,1,"Pull-out Sofa","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,0,1,0,1,5,29,59,89,364,8,98,10,10,10,10,10,10,0,1,"flexible",0,0,1,4.71,1,0,0,0,0,1,0,0,1,"TV, Internet, Wireless Internet, Kitchen, Free Parking on Premises, Heating, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Essentials, Shampoo, Lock on Bedroom Door, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",16,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,8,1,0,0,42.875,241.625,0.506742931547619,14
"1067",6614984,1,1,1,1,"within an hour",100,98,1,1,1,2,2,6,1,1,"East Boston","02128",0,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,""Hair Dryer"",Iron}",0,60,2,0,1,1125,1,7,11,13,28,96,10,10,10,10,10,10,0,0,"flexible",0,0,2,2.06,1,0,0,0,0,0,0,0,1,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, Smoke Detector, Fire Extinguisher, Essentials, Hair Dryer, Iron",12,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,28,1,0,0,61.8571428571429,340,0.44226705955668,12
"1068",6626933,1,1,1,1,"within a few hours",100,91,0,1,1,2,2,5,1,1,"Dorchester","02125",0,"Apartment","Private room",2,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",0,25,1,20,2,1125,2,8,31,301,50,91,10,9,10,10,9,9,0,0,"moderate",0,0,2,3.23,0,0,1,1,0,1,0,0,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Pets Allowed, Heating, Washer, Dryer, Smoke Detector, Essentials, Shampoo",13,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,47,1,0,0,68.3404255319149,378.63829787234,0.390696159673573,23
